time,date,lat,lon,alt_m,speed_km_h,bearing,AccX,AccY,AccZ,GyroX,GyroY,GyroZ
20:58:23,30/10/2020,50.73137300,-3.51793000,63.70,0.5556,322.72,1360,-612,16672,-269,-75,-128
20:58:25,30/10/2020,50.73137700,-3.51793310,63.70,0.8149,330.11,1368,-740,16520,-274,-58,-92
20:58:27,30/10/2020,50.73138000,-3.51793690,63.70,0.8334,338.04,1368,-660,16648,-297,-62,-110
20:58:29,30/10/2020,50.73138400,-3.51794000,63.70,0.8704,338.84,1384,-688,16700,-262,-39,-109
20:58:31,30/10/2020,50.73138800,-3.51794170,63.70,0.9630,339.79,1404,-720,16556,-291,-66,-121
20:58:33,30/10/2020,50.73139200,-3.51794480,63.70,0.7038,333.49,1360,-764,16644,-288,-60,-124
20:58:35,30/10/2020,50.73139600,-3.51794700,63.70,0.7408,332.51,1444,-692,16652,-271,-74,-115
20:58:37,30/10/2020,50.73140000,-3.51795010,63.70,0.6482,318.36,1400,-692,16600,-307,-83,-113
20:58:39,30/10/2020,50.73140000,-3.51795530,63.70,0.8334,312.21,1388,-624,16668,-269,-66,-86
20:58:41,30/10/2020,50.73140700,-3.51796010,63.70,0.8149,299.30,1436,-612,16744,-293,-77,-103
20:58:43,30/10/2020,50.73140700,-3.51796480,63.70,1.0371,285.54,1340,-728,16512,-305,-52,-87
20:58:45,30/10/2020,50.73140700,-3.51797320,63.70,0.9260,297.54,1368,-660,16536,-254,-69,-122
20:58:47,30/10/2020,50.73140700,-3.51798010,63.70,0.7038,288.94,1400,-616,16644,-272,-34,-117
20:58:49,30/10/2020,50.73140700,-3.51798320,63.70,0.6297,293.39,1416,-648,16560,-285,-57,-128
20:58:51,30/10/2020,50.73141100,-3.51798840,63.70,0.6852,278.94,1428,-716,16724,-282,-46,-106
20:58:53,30/10/2020,50.73141100,-3.51799150,63.70,0.5926,290.75,1400,-664,16452,-285,-80,-115
20:58:55,30/10/2020,50.73141100,-3.51799680,63.70,0.5371,315.48,1460,-640,16612,-294,-77,-111
20:58:57,30/10/2020,50.73141500,-3.51799850,63.70,0.5556,324.07,1400,-548,16384,-288,-64,-116
20:58:59,30/10/2020,50.73141500,-3.51800160,63.70,0.5186,328.96,1328,-720,16488,-262,-68,-124
20:59:01,30/10/2020,50.73141900,-3.51800320,63.70,0.5186,310.43,1368,-624,16636,-263,-67,-129
20:59:03,30/10/2020,50.73141900,-3.51800680,63.70,0.5926,319.42,1448,-688,16580,-289,-66,-98
20:59:05,30/10/2020,50.73142200,-3.51801010,63.70,0.4445,299.46,1444,-600,16648,-264,-79,-95
20:59:07,30/10/2020,50.73142200,-3.51801160,63.70,0.1111,302.06,1468,-612,16660,-277,-57,-107
20:59:09,30/10/2020,50.73142200,-3.51801160,63.70,0.0556,62.33,1444,-792,16552,-289,-49,-128
20:59:11,30/10/2020,50.73142200,-3.51801010,63.70,0.2778,121.88,1432,-692,16528,-286,-80,-129
20:59:13,30/10/2020,50.73142200,-3.51800850,63.70,0.1852,24.73,1344,-716,16524,-277,-52,-128
20:59:15,30/10/2020,50.73142200,-3.51800680,63.70,0.1852,56.69,1368,-708,16556,-233,-87,-107
20:59:17,30/10/2020,50.73142600,-3.51800490,63.70,0.3889,58.59,1420,-640,16552,-273,-59,-102
20:59:19,30/10/2020,50.73142600,-3.51800160,63.70,0.3519,53.90,1376,-692,16548,-289,-47,-114
20:59:22,30/10/2020,50.73142600,-3.51799850,63.70,0.2593,66.90,1444,-584,16576,-294,-34,-123
20:59:24,30/10/2020,50.73142600,-3.51799680,63.70,0.7223,24.74,1428,-640,16496,-286,-85,-108
20:59:26,30/10/2020,50.73143000,-3.51799320,63.70,0.8704,16.57,1440,-764,16600,-274,-55,-86
20:59:28,30/10/2020,50.73143800,-3.51799150,63.70,0.8149,13.12,1344,-688,16580,-281,-57,-122
20:59:30,30/10/2020,50.73144100,-3.51799010,63.70,0.6112,42.07,1344,-696,16516,-310,-71,-110
20:59:32,30/10/2020,50.73144500,-3.51798680,63.70,0.4445,12.34,1424,-648,16428,-279,-99,-114
20:59:34,30/10/2020,50.73144500,-3.51798680,63.70,0.6852,6.58,1380,-712,16504,-293,-97,-104
20:59:36,30/10/2020,50.73144900,-3.51798490,63.70,0.5926,46.52,1404,-588,16584,-271,-87,-107
20:59:38,30/10/2020,50.73144900,-3.51798150,63.70,0.5741,55.15,1400,-668,16548,-270,-78,-113
20:59:40,30/10/2020,50.73145300,-3.51797840,63.60,0.7038,64.29,1408,-640,16584,-266,-54,-117
20:59:42,30/10/2020,50.73145300,-3.51797320,63.60,0.3704,30.53,1464,-660,16660,-283,-55,-123
20:59:44,30/10/2020,50.73145700,-3.51797320,63.60,0.3704,5.25,1444,-736,16524,-263,-77,-93
20:59:46,30/10/2020,50.73146100,-3.51797320,63.60,0.7223,5.28,1356,-684,16532,-285,-73,-93
20:59:48,30/10/2020,50.73146400,-3.51797180,63.60,0.5556,8.21,1424,-704,16564,-269,-97,-123
20:59:50,30/10/2020,50.73146400,-3.51797180,63.60,0.6852,351.35,1484,-692,16492,-269,-60,-152
20:59:52,30/10/2020,50.73146400,-3.51797180,63.60,0.8334,359.93,1340,-656,16644,-272,-58,-117
20:59:54,30/10/2020,50.73147200,-3.51797180,63.60,1.1297,9.30,1396,-648,16508,-257,-78,-103
20:59:56,30/10/2020,50.73147200,-3.51796480,63.40,0.8519,2.54,1412,-564,16608,-294,-48,-110
20:59:58,30/10/2020,50.73146400,-3.51795670,63.10,0.4260,12.56,1344,-700,16628,-273,-106,-116
21:00:00,30/10/2020,50.73146800,-3.51795670,63.10,0.3519,20.58,1420,-700,16572,-277,-53,-111
21:00:02,30/10/2020,50.73146800,-3.51795530,63.00,0.5741,38.22,1356,-616,16660,-273,-49,-109
21:00:04,30/10/2020,50.73147200,-3.51795170,63.00,0.9445,33.56,1420,-772,16664,-283,-90,-93
21:00:06,30/10/2020,50.73147600,-3.51794700,63.00,0.6482,33.18,1436,-656,16612,-286,-57,-143
21:00:08,30/10/2020,50.73148000,-3.51794310,63.00,0.6667,39.31,1424,-668,16504,-288,-55,-127
21:00:10,30/10/2020,50.73148300,-3.51794000,63.00,0.9260,24.15,1396,-712,16708,-270,-66,-98
21:00:12,30/10/2020,50.73148700,-3.51793690,63.00,1.0742,32.85,1392,-616,16564,-278,-73,-97
21:00:14,30/10/2020,50.73149500,-3.51792000,62.90,1.3705,43.65,1420,-724,16628,-285,-85,-106
21:00:16,30/10/2020,50.73149500,-3.51789690,62.90,1.1853,50.15,1432,-660,16560,-286,-86,-86
21:00:18,30/10/2020,50.73149900,-3.51787690,62.90,1.2594,50.47,1392,-732,16668,-283,-41,-117
21:00:20,30/10/2020,50.73150300,-3.51786330,62.90,0.9630,38.66,1360,-732,16664,-288,-35,-98
21:00:22,30/10/2020,50.73150600,-3.51784490,62.80,1.1482,39.27,1288,-736,16548,-295,-52,-96
21:00:24,30/10/2020,50.73150600,-3.51783850,62.70,0.8149,35.76,1364,-668,16660,-279,-43,-103
21:00:26,30/10/2020,50.73150300,-3.51782850,62.50,0.8890,47.86,1352,-676,16620,-309,-46,-115
21:00:28,30/10/2020,50.73150600,-3.51782320,62.50,1.1668,47.03,1380,-752,16428,-296,-65,-136
21:00:30,30/10/2020,50.73150300,-3.51781680,62.40,1.2594,40.58,1424,-628,16616,-284,-39,-103
21:00:32,30/10/2020,50.73150300,-3.51780490,62.20,1.2594,49.02,1284,-700,16544,-286,-58,-90
21:00:34,30/10/2020,50.73150300,-3.51779680,62.10,1.2779,39.76,1492,-748,16528,-283,-65,-119
21:00:36,30/10/2020,50.73150600,-3.51778480,61.90,1.2223,43.50,1400,-800,16592,-272,-89,-129
21:00:38,30/10/2020,50.73150600,-3.51776840,61.80,1.3890,53.93,1368,-644,16520,-276,-63,-104
21:00:40,30/10/2020,50.73150300,-3.51776000,61.60,1.1297,67.50,1412,-540,16516,-275,-40,-133
21:00:42,30/10/2020,50.73149900,-3.51775000,61.50,1.0186,69.91,1356,-660,16628,-306,-65,-102
21:00:44,30/10/2020,50.73148700,-3.51775000,61.40,0.5741,89.14,1352,-684,16652,-275,-70,-115
21:00:46,30/10/2020,50.73148700,-3.51774480,61.40,0.7408,111.63,1420,-672,16584,-277,-68,-117
21:00:48,30/10/2020,50.73148700,-3.51774000,61.40,0.6667,126.40,1380,-716,16604,-258,-70,-108
21:00:50,30/10/2020,50.73148300,-3.51773690,61.40,0.4815,109.18,1388,-552,16624,-293,-76,-122
21:00:52,30/10/2020,50.73148300,-3.51773330,61.40,0.1852,124.73,1356,-604,16536,-283,-89,-100
21:00:54,30/10/2020,50.73148300,-3.51773330,61.40,0.3889,155.03,1308,-612,16652,-248,-54,-107
21:00:56,30/10/2020,50.73148000,-3.51773170,61.40,0.2222,166.66,1412,-580,16604,-275,-80,-119
21:00:58,30/10/2020,50.73148000,-3.51773000,61.40,0.1667,2.71,1356,-672,16536,-264,-37,-122
21:01:00,30/10/2020,50.73148300,-3.51773170,61.40,0.0926,12.84,1448,-660,16600,-287,-82,-97
21:01:02,30/10/2020,50.73148300,-3.51773000,61.30,0.3334,23.45,1388,-676,16548,-272,-57,-111
21:01:04,30/10/2020,50.73148300,-3.51773000,61.30,0.3334,9.46,1508,-640,16572,-281,-110,-116
21:01:06,30/10/2020,50.73148700,-3.51773000,61.30,0.1667,322.00,1384,-684,16552,-262,-87,-121
21:01:08,30/10/2020,50.73148700,-3.51773000,61.30,0.2222,125.17,1496,-684,16656,-289,-62,-132
21:01:10,30/10/2020,50.73148300,-3.51773000,61.30,0.1111,169.19,1424,-600,16492,-273,-78,-125
21:01:12,30/10/2020,50.73148300,-3.51773000,61.30,0.2963,329.93,1340,-632,16688,-263,-61,-114
21:01:14,30/10/2020,50.73148700,-3.51773000,61.30,0.4074,9.89,1440,-672,16600,-284,-49,-96
21:01:16,30/10/2020,50.73148700,-3.51773000,61.30,0.2037,50.92,1436,-592,16520,-261,-99,-109
21:01:18,30/10/2020,50.73148700,-3.51772830,61.30,0.2593,77.17,1488,-732,16592,-279,-76,-106
21:01:20,30/10/2020,50.73148700,-3.51772480,61.30,0.3519,20.92,1440,-632,16600,-289,-59,-113
21:01:22,30/10/2020,50.73148700,-3.51772480,61.30,0.3334,12.09,1344,-700,16576,-285,-72,-93
21:01:24,30/10/2020,50.73149100,-3.51772480,61.30,0.3334,23.92,1304,-724,16664,-283,-63,-112
21:01:26,30/10/2020,50.73148700,-3.51772480,61.20,0.3889,37.88,1440,-648,16632,-282,-58,-97
21:01:28,30/10/2020,50.73148700,-3.51773170,61.10,0.1482,324.46,1392,-632,16708,-281,-40,-100
21:01:30,30/10/2020,50.73148700,-3.51774000,61.10,0.4630,334.35,1340,-576,16604,-283,-87,-122
21:01:32,30/10/2020,50.73148300,-3.51774330,61.10,0.2037,338.61,1408,-672,16660,-272,-53,-131
21:01:34,30/10/2020,50.73147600,-3.51775310,61.10,0.1667,276.48,1432,-708,16668,-264,-49,-96
21:01:36,30/10/2020,50.73147600,-3.51776480,60.90,0.1667,307.83,1416,-700,16468,-281,-55,-106
21:01:38,30/10/2020,50.73146400,-3.51777170,60.80,0.3148,197.44,1332,-564,16656,-281,-54,-109
21:01:40,30/10/2020,50.73145700,-3.51777670,60.70,0.5371,191.24,1324,-616,16696,-249,-83,-112
21:01:42,30/10/2020,50.73144900,-3.51777670,60.60,0.5186,165.82,1396,-592,16612,-275,-62,-94
21:01:44,30/10/2020,50.73144900,-3.51778170,60.50,0.3519,155.30,1432,-640,16476,-251,-79,-123
21:01:46,30/10/2020,50.73144100,-3.51779010,60.50,0.5926,195.81,1404,-696,16728,-269,-58,-126
21:01:48,30/10/2020,50.73143800,-3.51779680,60.50,0.3889,205.34,1236,-692,16500,-287,-63,-127
21:01:50,30/10/2020,50.73143000,-3.51780010,60.40,0.2963,165.97,1440,-644,16592,-244,-54,-120
21:01:52,30/10/2020,50.73142600,-3.51780150,60.30,0.1852,85.07,1384,-688,16652,-308,-78,-109
21:01:54,30/10/2020,50.73142200,-3.51780320,60.30,0.3148,64.72,1408,-708,16612,-295,-45,-134
21:01:56,30/10/2020,50.73141900,-3.51780840,60.10,0.1482,108.88,1456,-620,16500,-258,-81,-108
21:01:58,30/10/2020,50.73141500,-3.51781540,59.90,0.2408,27.20,1420,-700,16548,-287,-67,-115
21:02:00,30/10/2020,50.73141100,-3.51782320,59.70,0.3334,351.00,1348,-728,16688,-279,-42,-93
21:02:02,30/10/2020,50.73141100,-3.51783010,59.60,0.5556,5.21,1352,-572,16604,-278,-59,-123
21:02:04,30/10/2020,50.73140700,-3.51783850,59.40,0.3334,347.76,1312,-692,16660,-260,-67,-140
21:02:06,30/10/2020,50.73139600,-3.51784680,59.30,0.1667,276.63,1336,-620,16548,-280,-74,-101
21:02:08,30/10/2020,50.73138800,-3.51785160,59.30,0.2222,190.20,1356,-696,16648,-280,-54,-121
21:02:10,30/10/2020,50.73138800,-3.51785160,59.30,0.2963,185.28,1532,-632,16612,-264,-46,-130
21:02:12,30/10/2020,50.73138800,-3.51785330,59.30,0.3704,186.98,1400,-684,16644,-290,-49,-120
21:02:14,30/10/2020,50.73138800,-3.51785160,59.30,0.2778,175.75,1356,-644,16488,-273,-64,-117
21:02:16,30/10/2020,50.73138400,-3.51785160,59.30,0.2963,194.20,1384,-596,16568,-270,-71,-113
21:02:18,30/10/2020,50.73138400,-3.51785160,59.30,0.0926,109.20,1472,-584,16500,-270,-53,-140
21:02:20,30/10/2020,50.73138400,-3.51784990,59.30,0.2778,158.48,1312,-640,16488,-253,-57,-118
21:02:22,30/10/2020,50.73138000,-3.51784990,59.30,0.3704,181.04,1408,-648,16616,-285,-61,-87
21:02:24,30/10/2020,50.73138000,-3.51784990,59.30,0.3334,160.31,1376,-696,16540,-258,-57,-116
21:02:26,30/10/2020,50.73137700,-3.51784990,59.30,0.3889,170.58,1428,-736,16680,-272,-65,-103
21:02:28,30/10/2020,50.73137700,-3.51784850,59.30,0.4630,148.13,1384,-704,16604,-268,-57,-125
21:02:30,30/10/2020,50.73137300,-3.51784680,59.30,0.5000,130.57,1320,-680,16632,-266,-45,-96
21:02:32,30/10/2020,50.73136900,-3.51784320,59.30,0.4260,139.31,1428,-764,16576,-278,-84,-119
21:02:34,30/10/2020,50.73136900,-3.51784160,59.30,0.6482,155.76,1400,-704,16564,-301,-90,-145
21:02:36,30/10/2020,50.73136500,-3.51784010,59.30,0.7964,175.34,1372,-616,16680,-282,-85,-122
21:02:38,30/10/2020,50.73136500,-3.51784010,59.30,0.6667,172.91,1372,-768,16684,-281,-45,-94
21:02:40,30/10/2020,50.73135800,-3.51784010,59.30,0.6112,185.44,1348,-724,16572,-313,-72,-124
21:02:42,30/10/2020,50.73135400,-3.51784010,59.30,0.6112,182.93,1332,-640,16708,-285,-40,-129
21:02:44,30/10/2020,50.73135000,-3.51784160,59.30,0.8149,206.59,1468,-664,16592,-299,-37,-132
21:02:46,30/10/2020,50.73134600,-3.51784490,59.30,0.8334,192.14,1416,-760,16536,-257,-59,-101
21:02:48,30/10/2020,50.73134200,-3.51784490,59.30,1.0556,172.91,1364,-588,16640,-282,-25,-96
21:02:50,30/10/2020,50.73133500,-3.51784010,59.30,1.2038,160.28,1412,-676,16576,-268,-41,-137
21:02:52,30/10/2020,50.73132700,-3.51783680,59.20,1.1112,158.28,1340,-676,16512,-295,-76,-140
21:02:54,30/10/2020,50.73132700,-3.51783510,59.10,0.9260,168.27,1356,-716,16680,-294,-55,-94
21:02:56,30/10/2020,50.73132300,-3.51783160,59.00,0.6852,162.86,1508,-740,16544,-274,-54,-106
21:02:58,30/10/2020,50.73132300,-3.51783010,59.00,0.5000,157.11,1440,-688,16468,-294,-51,-107
21:03:00,30/10/2020,50.73131600,-3.51783010,59.00,0.3704,173.59,1432,-696,16580,-289,-73,-107
21:03:02,30/10/2020,50.73131600,-3.51783010,59.00,0.3704,198.92,1472,-672,16624,-272,-65,-112
21:03:04,30/10/2020,50.73131200,-3.51783010,59.00,0.6297,157.96,1396,-764,16576,-296,-96,-101
21:03:06,30/10/2020,50.73130800,-3.51782850,59.00,0.5741,150.12,1380,-688,16636,-297,-64,-100
21:03:08,30/10/2020,50.73130800,-3.51782680,59.00,0.5186,171.75,1320,-780,16500,-297,-66,-113
21:03:10,30/10/2020,50.73130800,-3.51782680,59.00,0.6852,201.38,1388,-636,16608,-284,-79,-107
21:03:12,30/10/2020,50.73130400,-3.51783010,59.00,0.3704,242.26,1448,-680,16516,-279,-56,-137
21:03:14,30/10/2020,50.73130400,-3.51783160,59.00,0.2963,244.52,1332,-744,16480,-303,-97,-107
21:03:16,30/10/2020,50.73130400,-3.51783160,59.00,0.2037,160.91,1460,-648,16424,-280,-39,-123
21:03:18,30/10/2020,50.73130000,-3.51783160,59.00,0.0926,168.53,1388,-608,16556,-294,-66,-112
21:03:20,30/10/2020,50.73130000,-3.51783160,59.00,0.0185,203.35,1360,-656,16600,-266,-74,-107
21:03:22,30/10/2020,50.73130000,-3.51783160,59.00,0.1667,341.05,1436,-720,16600,-284,-70,-115
21:03:24,30/10/2020,50.73130000,-3.51783160,59.00,0.0741,246.43,1336,-640,16556,-271,-71,-105
21:03:26,30/10/2020,50.73130000,-3.51783320,59.00,0.1482,263.72,1420,-604,16608,-277,-30,-100
21:03:28,30/10/2020,50.73130000,-3.51783320,59.00,0.1482,191.55,1412,-640,16620,-287,-66,-111
21:03:30,30/10/2020,50.73130000,-3.51783510,59.00,0.3334,164.47,1428,-560,16632,-301,-88,-107
21:03:32,30/10/2020,50.73130000,-3.51783320,59.00,0.0556,122.38,1304,-692,16580,-282,-54,-104
21:03:34,30/10/2020,50.73130000,-3.51783160,59.00,0.4815,80.74,1340,-652,16708,-269,-73,-98
21:03:36,30/10/2020,50.73130000,-3.51782850,59.00,0.2963,62.50,1348,-648,16448,-270,-89,-109
21:03:38,30/10/2020,50.73130000,-3.51782680,59.00,0.3704,62.18,1456,-676,16624,-272,-63,-117
21:03:40,30/10/2020,50.73130000,-3.51782320,59.00,0.5926,28.40,1440,-648,16544,-253,-67,-85
21:03:42,30/10/2020,50.73130400,-3.51782010,59.00,0.6112,15.46,1424,-688,16620,-280,-37,-105
21:03:44,30/10/2020,50.73130800,-3.51782010,59.00,0.6297,8.60,1440,-684,16680,-297,-61,-93
21:03:46,30/10/2020,50.73130800,-3.51781850,59.00,0.4074,14.93,1416,-716,16408,-290,-25,-101
21:03:48,30/10/2020,50.73130800,-3.51781680,59.00,0.3334,68.94,1412,-768,16636,-284,-55,-108
21:03:50,30/10/2020,50.73130800,-3.51781540,59.00,0.1111,99.00,1324,-636,16596,-279,-68,-126
21:03:52,30/10/2020,50.73130800,-3.51781540,59.00,0.0926,189.56,1312,-696,16628,-295,-55,-118
21:03:54,30/10/2020,50.73130800,-3.51781320,59.00,0.2037,112.35,1460,-716,16568,-295,-50,-106
21:03:56,30/10/2020,50.73130800,-3.51781150,59.00,0.2593,14.47,1432,-688,16552,-291,-62,-119
21:03:58,30/10/2020,50.73130800,-3.51781320,59.00,0.1852,292.79,1420,-704,16740,-282,-79,-120
21:04:00,30/10/2020,50.73131200,-3.51781320,59.00,0.0556,149.70,1420,-688,16656,-282,-45,-111
21:04:02,30/10/2020,50.73130800,-3.51781320,59.00,0.2222,216.39,1316,-584,16540,-249,-67,-131
21:04:04,30/10/2020,50.73130800,-3.51781540,59.00,0.2222,192.70,1248,-652,16456,-260,-93,-108
21:04:06,30/10/2020,50.73130800,-3.51781540,59.00,0.5000,194.97,1336,-620,16620,-300,-53,-115
21:04:08,30/10/2020,50.73130800,-3.51781680,59.00,0.3148,206.10,1344,-568,16644,-279,-26,-102
21:04:10,30/10/2020,50.73130800,-3.51781680,59.00,0.1111,122.43,1308,-620,16708,-278,-71,-104
21:04:12,30/10/2020,50.73130800,-3.51781680,59.00,0.1111,63.10,1472,-680,16644,-289,-62,-113
21:04:14,30/10/2020,50.73130400,-3.51781680,59.00,0.1667,238.15,1412,-632,16616,-285,-70,-128
21:04:16,30/10/2020,50.73130800,-3.51781680,59.00,0.5000,42.87,1448,-716,16564,-277,-75,-96
21:04:18,30/10/2020,50.73130800,-3.51781540,59.00,0.3148,22.50,1420,-676,16496,-273,-66,-111
21:04:20,30/10/2020,50.73130800,-3.51781540,59.00,0.3148,285.63,1428,-660,16620,-275,-85,-103
21:04:22,30/10/2020,50.73130800,-3.51781850,59.00,0.3519,324.36,1428,-688,16680,-284,-59,-129
21:04:24,30/10/2020,50.73130800,-3.51781850,59.00,0.1667,245.64,1428,-644,16604,-286,-73,-118
21:04:26,30/10/2020,50.73130800,-3.51782010,59.00,0.3334,301.78,1404,-708,16596,-268,-63,-102
21:04:28,30/10/2020,50.73130800,-3.51782010,59.00,0.1482,265.79,1348,-772,16604,-299,-60,-117
21:04:30,30/10/2020,50.73130800,-3.51782160,59.00,0.1296,180.58,1376,-600,16880,-298,-70,-106
21:04:32,30/10/2020,50.73130800,-3.51782160,59.10,0.2778,253.38,1408,-596,16644,-293,-69,-140
21:04:34,30/10/2020,50.73130800,-3.51782490,59.10,0.3519,265.81,1456,-644,16604,-277,-64,-107
21:04:36,30/10/2020,50.73130800,-3.51782850,59.10,0.1667,220.88,1476,-692,16696,-273,-73,-102
21:04:38,30/10/2020,50.73131200,-3.51782490,58.90,0.0370,158.58,1480,-624,16696,-280,-59,-135
21:04:40,30/10/2020,50.73131900,-3.51782160,58.80,0.2037,59.72,1424,-752,16596,-290,-65,-119
21:04:42,30/10/2020,50.73132300,-3.51781850,58.70,0.0370,127.65,1388,-676,16532,-289,-90,-110
21:04:44,30/10/2020,50.73132300,-3.51781680,58.70,0.1296,173.67,1380,-656,16628,-292,-63,-100
21:04:46,30/10/2020,50.73132300,-3.51781680,58.70,0.3334,67.95,1376,-752,16488,-290,-69,-121
21:04:48,30/10/2020,50.73132300,-3.51781540,58.70,0.2222,44.75,1320,-660,16504,-263,-91,-121
21:04:50,30/10/2020,50.73132300,-3.51781320,58.70,0.3148,84.71,1364,-664,16408,-287,-53,-121
21:04:52,30/10/2020,50.73132300,-3.51781150,58.70,0.2408,322.94,1408,-752,16712,-269,-80,-121
21:04:54,30/10/2020,50.73132300,-3.51781150,58.70,0.0556,316.92,1404,-692,16696,-273,-50,-90
21:04:56,30/10/2020,50.73132300,-3.51781320,58.70,0.2037,172.84,1428,-656,16660,-292,-48,-125
21:04:58,30/10/2020,50.73132300,-3.51781150,58.70,0.2222,18.74,1284,-660,16692,-282,-50,-117
21:05:00,30/10/2020,50.73132700,-3.51781320,58.70,0.3148,334.82,1384,-596,16636,-275,-47,-117
21:05:02,30/10/2020,50.73132700,-3.51781320,58.70,0.1482,61.95,1328,-628,16584,-278,-40,-114
21:05:04,30/10/2020,50.73132700,-3.51781150,58.70,0.2222,126.85,1400,-668,16700,-265,-74,-104
21:05:06,30/10/2020,50.73132700,-3.51781150,58.70,0.0926,76.36,1420,-564,16588,-264,-48,-114
21:05:08,30/10/2020,50.73132700,-3.51781010,58.70,0.3334,353.03,1416,-660,16704,-277,-93,-133
21:05:10,30/10/2020,50.73132700,-3.51781010,58.70,0.0926,4.90,1272,-792,16628,-269,-62,-138
21:05:12,30/10/2020,50.73132700,-3.51781010,58.70,0.3334,35.71,1352,-680,16508,-279,-75,-107
21:05:14,30/10/2020,50.73132700,-3.51780840,58.70,0.4260,356.76,1508,-720,16640,-269,-77,-101
21:05:16,30/10/2020,50.73133100,-3.51781010,58.70,0.5000,341.57,1484,-660,16556,-267,-67,-111
21:05:18,30/10/2020,50.73133100,-3.51781150,58.70,0.6667,344.69,1424,-604,16520,-296,-47,-103
21:05:20,30/10/2020,50.73133900,-3.51781150,58.70,0.7408,347.23,1356,-616,16600,-257,-65,-100
21:05:22,30/10/2020,50.73134200,-3.51781320,58.70,0.6482,16.79,1328,-712,16748,-287,-49,-104
21:05:24,30/10/2020,50.73134600,-3.51781150,58.70,0.8890,16.35,1328,-716,16540,-280,-81,-119
21:05:26,30/10/2020,50.73135800,-3.51781320,58.60,0.6482,347.86,1344,-676,16544,-287,-74,-113
21:05:28,30/10/2020,50.73136900,-3.51781150,58.50,0.6112,353.40,1368,-716,16584,-267,-46,-106
21:05:30,30/10/2020,50.73138400,-3.51781010,58.30,0.7038,3.28,1440,-648,16576,-290,-47,-121
21:05:32,30/10/2020,50.73139200,-3.51781010,58.20,0.7408,349.85,1372,-572,16584,-268,-53,-119
21:05:34,30/10/2020,50.73140000,-3.51780490,58.00,0.4815,5.75,1388,-636,16520,-279,-104,-129
21:05:36,30/10/2020,50.73140700,-3.51780490,57.90,0.4074,355.38,1400,-660,16692,-274,-46,-110
21:05:38,30/10/2020,50.73141500,-3.51780320,57.70,0.4260,359.90,1396,-712,16688,-291,-88,-100
21:05:40,30/10/2020,50.73141900,-3.51780320,57.70,0.2222,17.22,1368,-676,16540,-288,-68,-127
21:05:42,30/10/2020,50.73141900,-3.51780320,57.70,0.2778,354.02,1340,-644,16620,-269,-56,-93
21:05:44,30/10/2020,50.73141900,-3.51780320,57.70,0.4445,358.23,1364,-644,16636,-278,-91,-117
21:05:46,30/10/2020,50.73142200,-3.51780150,57.70,0.4260,12.47,1348,-724,16628,-287,-56,-94
21:05:48,30/10/2020,50.73142200,-3.51780150,57.60,0.4260,30.28,1352,-668,16660,-293,-77,-98
21:05:50,30/10/2020,50.73142600,-3.51780010,57.60,0.5926,36.35,1308,-560,16684,-275,-77,-107
21:05:52,30/10/2020,50.73142600,-3.51779840,57.60,0.6667,21.30,1428,-672,16520,-293,-48,-97
21:05:54,30/10/2020,50.73143000,-3.51779680,57.60,0.6297,7.86,1472,-664,16592,-278,-95,-110
21:05:56,30/10/2020,50.73143400,-3.51779530,57.60,0.5000,348.96,1436,-672,16496,-291,-68,-117
21:05:58,30/10/2020,50.73143400,-3.51779680,57.60,0.5000,1.95,1456,-664,16568,-278,-85,-101
21:06:00,30/10/2020,50.73143800,-3.51779680,57.60,0.3148,13.76,1388,-688,16672,-277,-71,-101
21:06:02,30/10/2020,50.73143800,-3.51779530,57.60,0.6482,16.23,1300,-692,16696,-261,-52,-100
21:06:04,30/10/2020,50.73144500,-3.51779530,57.60,0.7223,25.04,1300,-744,16468,-254,-58,-124
21:06:06,30/10/2020,50.73144500,-3.51779170,57.60,0.5556,59.74,1324,-688,16608,-301,-82,-106
21:06:08,30/10/2020,50.73144900,-3.51778670,57.60,0.7778,33.79,1436,-584,16668,-284,-62,-100
21:06:10,30/10/2020,50.73145300,-3.51778320,57.60,0.5371,10.09,1336,-712,16664,-275,-94,-108
21:06:12,30/10/2020,50.73145300,-3.51778320,57.50,0.4074,342.83,1428,-660,16588,-253,-69,-85
21:06:14,30/10/2020,50.73145700,-3.51778320,57.50,0.5741,27.56,1356,-668,16616,-272,-74,-114
21:06:16,30/10/2020,50.73145700,-3.51778170,57.50,0.2408,56.02,1408,-548,16580,-260,-76,-102
21:06:18,30/10/2020,50.73146100,-3.51778170,57.50,0.1852,293.22,1508,-628,16472,-285,-101,-136
21:06:20,30/10/2020,50.73146100,-3.51778170,57.50,0.0556,31.06,1340,-648,16644,-285,-59,-106
21:06:22,30/10/2020,50.73146100,-3.51778010,57.50,0.3889,71.18,1388,-560,16604,-276,-90,-128
21:06:24,30/10/2020,50.73146100,-3.51777840,57.50,0.0741,98.78,1508,-720,16528,-279,-79,-125
21:06:26,30/10/2020,50.73146100,-3.51777670,57.50,0.3889,99.37,1404,-648,16668,-297,-83,-117
21:06:28,30/10/2020,50.73146100,-3.51777320,57.50,0.5000,91.34,1412,-564,16716,-298,-74,-109
21:06:30,30/10/2020,50.73146100,-3.51777010,57.50,0.3704,79.58,1348,-580,16652,-281,-72,-106
